food_id,food_name,category,subcategory,region,serving_size,calories_kcal,protein_g,carbohydrates_g,fat_g,fiber_g,free_sugar_g,sodium_mg,calcium_mg,iron_mg,vitamin_c_mg,folate_ug,source
SIF-0578,Kanji Water (Rice Water),South Indian,Beverages,South India,100ml,50.0,1.2,9.0,1.2,0.2,,,35.0,0.3,,,South Indian food dataset
SIF-0579,Raw Rice (Ponni),South Indian,Raw Ingredients,South India,100g,320.0,8.0,55.0,8.0,5.0,,,60.0,3.0,,,South Indian food dataset
SIF-0580,Raw Rice (Sona Masuri),South Indian,Raw Ingredients,South India,100g,320.0,8.0,55.0,8.0,5.0,,,60.0,3.0,,,South Indian food dataset
SIF-0581,Idli Rice (Parboiled),South Indian,Raw Ingredients,South India,100g,320.0,8.0,55.0,8.0,5.0,,,60.0,3.0,,,South Indian food dataset
SIF-0582,Basmati Rice (South use),South Indian,Raw Ingredients,South India,100g,320.0,8.0,55.0,8.0,5.0,,,60.0,3.0,,,South Indian food dataset
SIF-0583,Urad Dal (Idli/Dosa use),South Indian,Raw Ingredients,South India,100g,320.0,8.0,55.0,8.0,5.0,,,60.0,3.0,,,South Indian food dataset
SIF-0584,Toor Dal (Sambar use),South Indian,Raw Ingredients,South India,100g,320.0,8.0,55.0,8.0,5.0,,,60.0,3.0,,,South Indian food dataset
SIF-0585,Moong Dal (South use),South Indian,Raw Ingredients,South India,100g,320.0,8.0,55.0,8.0,5.0,,,60.0,3.0,,,South Indian food dataset
SIF-0586,Chana Dal (South use),South Indian,Raw Ingredients,South India,100g,320.0,8.0,55.0,8.0,5.0,,,60.0,3.0,,,South Indian food dataset
SIF-0587,Coconut (Grated Fresh),South Indian,Raw Ingredients,South India,100g,320.0,8.0,55.0,8.0,5.0,,,60.0,3.0,,,South Indian food dataset
SIF-0588,Coconut Milk (Thick),South Indian,Raw Ingredients,South India,100g,320.0,8.0,55.0,8.0,5.0,,,60.0,3.0,,,South Indian food dataset
SIF-0589,Coconut Milk (Thin),South Indian,Raw Ingredients,South India,100g,320.0,8.0,55.0,8.0,5.0,,,60.0,3.0,,,South Indian food dataset
SIF-0590,Tamarind Pulp,South Indian,Raw Ingredients,South India,100g,320.0,8.0,55.0,8.0,5.0,,,60.0,3.0,,,South Indian food dataset
SIF-0591,Curry Leaves (Fresh),South Indian,Raw Ingredients,South India,100g,320.0,8.0,55.0,8.0,5.0,,,60.0,3.0,,,South Indian food dataset
SIF-0592,Mustard Seeds (South use),South Indian,Raw Ingredients,South India,100g,320.0,8.0,55.0,8.0,5.0,,,60.0,3.0,,,South Indian food dataset
SIF-0593,Urad Dal (Tempering),South Indian,Raw Ingredients,South India,100g,320.0,8.0,55.0,8.0,5.0,,,60.0,3.0,,,South Indian food dataset
SIF-0594,Chana Dal (Tempering),South Indian,Raw Ingredients,South India,100g,320.0,8.0,55.0,8.0,5.0,,,60.0,3.0,,,South Indian food dataset
SIF-0595,Asafoetida (South use),South Indian,Raw Ingredients,South India,100g,320.0,8.0,55.0,8.0,5.0,,,60.0,3.0,,,South Indian food dataset
SIF-0596,Dry Red Chilli (Byadgi),South Indian,Raw Ingredients,South India,100g,320.0,8.0,55.0,8.0,5.0,,,60.0,3.0,,,South Indian food dataset
SIF-0597,Sambar Powder,South Indian,Raw Ingredients,South India,100g,320.0,8.0,55.0,8.0,5.0,,,60.0,3.0,,,South Indian food dataset
SIF-0598,Rasam Powder,South Indian,Raw Ingredients,South India,100g,320.0,8.0,55.0,8.0,5.0,,,60.0,3.0,,,South Indian food dataset
SIF-0599,Garam Masala (South),South Indian,Raw Ingredients,South India,100g,320.0,8.0,55.0,8.0,5.0,,,60.0,3.0,,,South Indian food dataset
SIF-0600,Coriander Seeds (South use),South Indian,Raw Ingredients,South India,100g,320.0,8.0,55.0,8.0,5.0,,,60.0,3.0,,,South Indian food dataset
SIF-0601,Fenugreek Seeds (South use),South Indian,Raw Ingredients,South India,100g,320.0,8.0,55.0,8.0,5.0,,,60.0,3.0,,,South Indian food dataset
SIF-0602,Black Pepper (Malabar),South Indian,Raw Ingredients,South India,100g,320.0,8.0,55.0,8.0,5.0,,,60.0,3.0,,,South Indian food dataset
SIF-0603,Cardamom (South use),South Indian,Raw Ingredients,South India,100g,320.0,8.0,55.0,8.0,5.0,,,60.0,3.0,,,South Indian food dataset
SIF-0604,Cinnamon (South use),South Indian,Raw Ingredients,South India,100g,320.0,8.0,55.0,8.0,5.0,,,60.0,3.0,,,South Indian food dataset
SIF-0605,Cloves (South use),South Indian,Raw Ingredients,South India,100g,320.0,8.0,55.0,8.0,5.0,,,60.0,3.0,,,South Indian food dataset
SIF-0606,Jaggery (Karupatti),South Indian,Raw Ingredients,South India,100g,320.0,8.0,55.0,8.0,5.0,,,60.0,3.0,,,South Indian food dataset
SIF-0607,Palm Jaggery,South Indian,Raw Ingredients,South India,100g,320.0,8.0,55.0,8.0,5.0,,,60.0,3.0,,,South Indian food dataset
SIF-0608,Gingelly Oil (Sesame Oil),South Indian,Raw Ingredients,South India,100g,320.0,8.0,55.0,8.0,5.0,,,60.0,3.0,,,South Indian food dataset
SIF-0609,Coconut Oil,South Indian,Raw Ingredients,South India,100g,320.0,8.0,55.0,8.0,5.0,,,60.0,3.0,,,South Indian food dataset
SIF-0610,Groundnut Oil (South use),South Indian,Raw Ingredients,South India,100g,320.0,8.0,55.0,8.0,5.0,,,60.0,3.0,,,South Indian food dataset
SIF-0611,Drumstick (Murungakkai),South Indian,Regional Vegetables,South India,100g,30.0,1.5,6.0,0.3,2.3,,,45.0,0.8,,,South Indian food dataset
SIF-0612,Ash Gourd (Poosanikai),South Indian,Regional Vegetables,South India,100g,30.0,1.5,6.0,0.3,2.3,,,45.0,0.8,,,South Indian food dataset
SIF-0613,Snake Gourd (Pudalangai),South Indian,Regional Vegetables,South India,100g,30.0,1.5,6.0,0.3,2.3,,,45.0,0.8,,,South Indian food dataset
SIF-0614,Ridge Gourd (Peerkangai),South Indian,Regional Vegetables,South India,100g,30.0,1.5,6.0,0.3,2.3,,,45.0,0.8,,,South Indian food dataset
SIF-0615,Bottle Gourd (Sorakkai),South Indian,Regional Vegetables,South India,100g,30.0,1.5,6.0,0.3,2.3,,,45.0,0.8,,,South Indian food dataset
SIF-0616,Ivy Gourd (Kovakkai),South Indian,Regional Vegetables,South India,100g,30.0,1.5,6.0,0.3,2.3,,,45.0,0.8,,,South Indian food dataset
SIF-0617,Raw Banana (Vazhakkai),South Indian,Regional Vegetables,South India,100g,30.0,1.5,6.0,0.3,2.3,,,45.0,0.8,,,South Indian food dataset
SIF-0618,Banana Flower (Vazhaipoo),South Indian,Regional Vegetables,South India,100g,30.0,1.5,6.0,0.3,2.3,,,45.0,0.8,,,South Indian food dataset
SIF-0619,Banana Stem (Vazhaithandu),South Indian,Regional Vegetables,South India,100g,30.0,1.5,6.0,0.3,2.3,,,45.0,0.8,,,South Indian food dataset
SIF-0620,Yam (Senaikizhangu),South Indian,Regional Vegetables,South India,100g,30.0,1.5,6.0,0.3,2.3,,,45.0,0.8,,,South Indian food dataset
SIF-0621,Colocasia (Sepankizhangu),South Indian,Regional Vegetables,South India,100g,30.0,1.5,6.0,0.3,2.3,,,45.0,0.8,,,South Indian food dataset
SIF-0622,Cluster Beans (Kothavarangai),South Indian,Regional Vegetables,South India,100g,30.0,1.5,6.0,0.3,2.3,,,45.0,0.8,,,South Indian food dataset
SIF-0623,Broad Beans (Mochakottai),South Indian,Regional Vegetables,South India,100g,30.0,1.5,6.0,0.3,2.3,,,45.0,0.8,,,South Indian food dataset
SIF-0624,Okra (Vendakkai),South Indian,Regional Vegetables,South India,100g,30.0,1.5,6.0,0.3,2.3,,,45.0,0.8,,,South Indian food dataset
SIF-0625,Brinjal (Kathirikai),South Indian,Regional Vegetables,South India,100g,30.0,1.5,6.0,0.3,2.3,,,45.0,0.8,,,South Indian food dataset
SIF-0626,Chow Chow (Bangalore Kathirikai),South Indian,Regional Vegetables,South India,100g,30.0,1.5,6.0,0.3,2.3,,,45.0,0.8,,,South Indian food dataset
SIF-0627,Beetroot (South use),South Indian,Regional Vegetables,South India,100g,30.0,1.5,6.0,0.3,2.3,,,45.0,0.8,,,South Indian food dataset
SIF-0628,Carrot (South use),South Indian,Regional Vegetables,South India,100g,30.0,1.5,6.0,0.3,2.3,,,45.0,0.8,,,South Indian food dataset
SIF-0629,Cabbage (South use),South Indian,Regional Vegetables,South India,100g,30.0,1.5,6.0,0.3,2.3,,,45.0,0.8,,,South Indian food dataset
SIF-0630,Radish (Mullangi),South Indian,Regional Vegetables,South India,100g,30.0,1.5,6.0,0.3,2.3,,,45.0,0.8,,,South Indian food dataset
SIF-0631,Green Chilli (South use),South Indian,Regional Vegetables,South India,100g,30.0,1.5,6.0,0.3,2.3,,,45.0,0.8,,,South Indian food dataset
SIF-0632,Curry Leaves (Karuveppilai),South Indian,Regional Vegetables,South India,100g,30.0,1.5,6.0,0.3,2.3,,,45.0,0.8,,,South Indian food dataset
SIF-0633,Coriander Leaves (Kothamalli),South Indian,Regional Vegetables,South India,100g,30.0,1.5,6.0,0.3,2.3,,,45.0,0.8,,,South Indian food dataset
SIF-0634,"Mint Leaves (Pudina, South use)",South Indian,Regional Vegetables,South India,100g,30.0,1.5,6.0,0.3,2.3,,,45.0,0.8,,,South Indian food dataset
SIF-0635,Amaranth Leaves (Mulai Keerai),South Indian,Regional Vegetables,South India,100g,30.0,1.5,6.0,0.3,2.3,,,45.0,0.8,,,South Indian food dataset
SIF-0636,Spinach (Pasalai Keerai),South Indian,Regional Vegetables,South India,100g,30.0,1.5,6.0,0.3,2.3,,,45.0,0.8,,,South Indian food dataset
SIF-0637,Drumstick Leaves (Murungai Keerai),South Indian,Regional Vegetables,South India,100g,30.0,1.5,6.0,0.3,2.3,,,45.0,0.8,,,South Indian food dataset
SIF-0638,Ponnanganni Keerai,South Indian,Regional Vegetables,South India,100g,30.0,1.5,6.0,0.3,2.3,,,45.0,0.8,,,South Indian food dataset
SIF-0639,Manathakkali Keerai,South Indian,Regional Vegetables,South India,100g,30.0,1.5,6.0,0.3,2.3,,,45.0,0.8,,,South Indian food dataset
SIF-0640,Sorrel Leaves (Pulicha Keerai),South Indian,Regional Vegetables,South India,100g,30.0,1.5,6.0,0.3,2.3,,,45.0,0.8,,,South Indian food dataset
SIF-0641,Tapioca (Kappa/Maravalli Kizhangu),South Indian,Regional Vegetables,South India,100g,30.0,1.5,6.0,0.3,2.3,,,45.0,0.8,,,South Indian food dataset
SIF-0642,Potato Gravy (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0643,Potato Masala (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0644,Potato Curry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0645,Potato Kootu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0646,Potato Kuzhambu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0647,Potato Poriyal (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0648,Potato Sabzi (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0649,Potato Fry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0650,Brinjal Gravy (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0651,Brinjal Masala (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0652,Brinjal Curry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0653,Brinjal Kootu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0654,Brinjal Kuzhambu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0655,Brinjal Poriyal (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0656,Brinjal Sabzi (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0657,Brinjal Fry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0658,Okra Gravy (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0659,Okra Masala (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0660,Okra Curry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0661,Okra Kootu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0662,Okra Kuzhambu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0663,Okra Poriyal (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0664,Okra Sabzi (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0665,Okra Fry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0666,Cabbage Gravy (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0667,Cabbage Masala (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0668,Cabbage Curry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0669,Cabbage Kootu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0670,Cabbage Kuzhambu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0671,Cabbage Poriyal (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0672,Cabbage Sabzi (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0673,Cabbage Fry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0674,Cauliflower Gravy (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0675,Cauliflower Masala (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0676,Cauliflower Curry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0677,Cauliflower Kootu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0678,Cauliflower Kuzhambu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0679,Cauliflower Poriyal (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0680,Cauliflower Sabzi (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0681,Cauliflower Fry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0682,Carrot Gravy (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0683,Carrot Masala (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0684,Carrot Curry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0685,Carrot Kootu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0686,Carrot Kuzhambu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0687,Carrot Poriyal (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0688,Carrot Sabzi (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0689,Carrot Fry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0690,Beetroot Gravy (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0691,Beetroot Masala (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0692,Beetroot Curry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0693,Beetroot Kootu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0694,Beetroot Kuzhambu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0695,Beetroot Poriyal (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0696,Beetroot Sabzi (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0697,Beetroot Fry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0698,Pumpkin Gravy (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0699,Pumpkin Masala (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0700,Pumpkin Curry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0701,Pumpkin Kootu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0702,Pumpkin Kuzhambu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0703,Pumpkin Poriyal (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0704,Pumpkin Sabzi (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0705,Pumpkin Fry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0706,Ash Gourd Gravy (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0707,Ash Gourd Masala (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0708,Ash Gourd Curry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0709,Ash Gourd Kootu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0710,Ash Gourd Kuzhambu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0711,Ash Gourd Poriyal (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0712,Ash Gourd Sabzi (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0713,Ash Gourd Fry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0714,Snake Gourd Gravy (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0715,Snake Gourd Masala (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0716,Snake Gourd Curry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0717,Snake Gourd Kootu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0718,Snake Gourd Kuzhambu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0719,Snake Gourd Poriyal (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0720,Snake Gourd Sabzi (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0721,Snake Gourd Fry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0722,Ridge Gourd Gravy (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0723,Ridge Gourd Masala (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0724,Ridge Gourd Curry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0725,Ridge Gourd Kootu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0726,Ridge Gourd Kuzhambu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0727,Ridge Gourd Poriyal (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0728,Ridge Gourd Sabzi (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0729,Ridge Gourd Fry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0730,Bottle Gourd Gravy (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0731,Bottle Gourd Masala (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0732,Bottle Gourd Curry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0733,Bottle Gourd Kootu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0734,Bottle Gourd Kuzhambu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0735,Bottle Gourd Poriyal (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0736,Bottle Gourd Sabzi (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0737,Bottle Gourd Fry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0738,Ivy Gourd Gravy (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0739,Ivy Gourd Masala (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0740,Ivy Gourd Curry (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0741,Ivy Gourd Kootu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
SIF-0742,Ivy Gourd Kuzhambu (South Indian style),South Indian,Vegetable Preparations,South India,100g,110.0,2.5,12.0,5.5,2.2,,,35.0,0.9,,,South Indian food dataset
